Year-Month,ME1 BM1,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,ME1 BM10,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,ME10 BM10
202007,-2.5134,4.3468,8.3674,2.9218,27.9737,11.4136,7.4296,6.131,3.7996,7.8196,0.7494,-1.8749,-0.3264,1.2945,-0.2067,1.4268,-1.6011,-2.5522,-0.5933,9.5019,-5.2477,1.3278,-1.9839,-1.0961,0.2095,1.0549,2.0818,-2.1412,2.0356,1.1287,4.8847,0.8282,13.7458,3.6214,8.6959,0.6762,4.0033,2.4096,0.8236,7.3019,-1.4829,0.9068,4.4619,2.9986,-0.4534,2.7337,6.3997,4.8184,3.78,5.4451,2.7336,0.8273,4.5609,2.8094,5.0067,1.8076,0.2826,4.4085,-4.1717,11.0874,3.3425,3.4337,7.1281,3.5188,6.1019,4.2533,1.887,0.7361,2.4054,4.1801,5.3611,9.4366,7.155,10.3334,7.0247,7.2226,5.1901,-2.2102,2.5583,1.5209,6.357,8.483,2.9564,7.1201,4.6096,7.1104,4.1768,3.1237,7.5677,3.5674,7.4945,5.251,5.6009,4.6614,5.0104,-2.0632,0.3501,1.0734,0.3208,5.725
202008,-1.6055,-3.0885,1.7429,3.5321,-2.3192,-1.0391,9.6369,-0.9473,2.3038,3.1786,2.2809,9.7466,6.2062,10.2285,5.4292,10.5584,8.0643,4.3356,5.5182,13.4545,9.6971,7.0762,7.8878,10.541,1.9706,-0.0112,3.28,3.5426,7.104,3.0727,17.0603,-0.9558,5.7492,7.0271,3.1328,7.6257,4.7862,4.1234,10.0043,15.5847,6.4775,8.5565,5.0664,3.8234,1.4231,5.2689,6.0745,4.807,6.3517,-0.5353,8.1243,10.2659,5.4651,4.7403,3.4168,4.0733,2.5679,5.7454,4.1636,6.2531,3.8377,3.4342,3.4374,4.0104,1.9135,4.3161,8.6992,1.7625,4.5651,9.1975,5.7891,2.9866,4.6482,1.5813,8.1937,4.7596,5.3092,4.7656,4.6725,-4.9614,2.9693,1.171,2.175,4.1407,0.7995,3.9989,-10.1713,1.1823,4.0021,-0.3275,9.1548,7.1933,3.9448,5.656,2.0162,-1.211,-1.0183,5.3395,4.4188,2.9551
202009,1.3374,2.4393,9.584,-4.3997,-3.6007,-1.6987,-4.9766,-0.2295,1.5526,-2.1129,0.2042,-6.0411,-1.8103,5.2079,-3.1281,-5.1573,-3.2166,-5.5252,-5.3365,-9.1416,-6.3887,-1.8932,-5.3046,-5.7562,-3.4988,-9.0572,-5.6675,-6.8071,-4.1792,-8.8625,4.8826,-3.09,-3.9114,-6.1834,-6.3557,-4.127,-7.0563,-9.0704,-4.5603,-6.0893,-0.572,-5.9484,5.3005,-4.6432,-4.3652,-5.6119,-5.074,-5.8358,-7.618,-9.7807,-1.7613,-4.1723,-1.7413,-4.0139,-5.3606,-3.6122,-6.4015,-0.9897,-4.7753,-7.0418,-1.6213,0.4975,-3.4911,-6.3175,-5.3563,-6.1133,-0.031,-11.1248,-4.8718,2.6226,2.9313,-0.1393,-2.4581,-1.1191,-2.941,-2.7346,-4.1692,0.1817,-4.3446,-10.0128,-1.477,-2.2659,-1.6835,1.3619,-0.3739,-2.0203,-5.234,-6.7201,3.036,-5.3491,-2.5727,-1.9764,-1.6578,-1.1729,-0.7454,-5.5265,-4.2595,-2.9421,-8.3515,-8.9402
202010,-4.9298,-4.6889,-1.0906,-5.3249,-2.2996,-1.9305,-1.2736,1.0729,2.404,2.4866,-2.7307,1.3826,-0.619,2.5558,-0.5193,3.1894,2.8849,7.2864,2.796,-1.7519,-4.4966,-1.9395,3.8023,0.1627,1.1949,2.6857,8.05,6.4419,8.1885,4.0936,-2.5365,-2.3752,2.604,6.3057,4.4415,3.6354,2.9256,8.7241,9.0002,3.9463,4.7435,2.727,1.2323,5.6482,1.7566,2.6718,-1.6733,9.8375,6.9704,9.4046,1.7199,3.9669,1.5668,3.8665,2.9435,2.5692,10.4891,6.722,9.7705,10.0861,6.4529,-0.4672,2.4524,-0.4564,0.0181,5.3587,3.0441,7.9994,0.3235,8.3889,0.5651,1.2112,-0.7261,3.3984,-0.7904,2.3713,0.7615,-0.4084,1.2642,12.2231,0.8816,0.9746,-1.0793,0.4473,2.595,0.8899,0.0403,1.4594,5.7554,7.5857,-4.7745,-4.2331,-1.8301,-1.9636,0.5821,-3.3275,-2.1349,3.3427,-2.7877,1.9832
202011,17.745,28.7113,30.0302,23.4354,28.942,25.1418,20.646,21.1435,20.8834,28.2841,18.243,32.852,19.7481,20.3756,21.6724,15.7547,22.386,20.3742,26.9404,36.3486,24.8056,21.445,24.9012,20.8513,22.6595,25.7457,18.7092,19.3802,18.9919,24.8902,13.5322,22.3504,13.8535,20.6025,13.2241,10.6918,22.8194,16.5835,18.2216,20.8889,25.775,27.2094,24.042,16.7798,13.1021,19.4885,14.9363,17.2596,24.0508,20.0839,14.0643,19.8677,18.13,13.995,16.7398,16.3536,22.4075,16.0796,20.8528,26.7942,13.102,14.3325,11.2272,16.9969,13.3216,22.5221,18.9732,17.5118,23.1397,17.2732,15.3661,11.4181,16.6157,8.0418,16.8474,15.7346,15.3993,18.2656,19.9529,31.246,14.1779,14.2023,10.1455,9.6471,10.8706,13.5792,20.8881,19.1754,13.6777,20.954,11.8865,12.1775,8.816,14.399,11.3952,21.5361,16.4947,16.0421,27.7802,16.0933
202012,24.9925,6.4935,12.3167,12.5392,23.8823,12.714,6.8972,9.3148,10.441,12.4294,11.5597,8.9092,6.1325,8.082,7.3382,6.5671,8.6377,7.4997,7.9031,5.1563,11.233,4.5679,9.2025,12.6387,9.0207,12.6091,8.0194,9.8928,7.3912,5.7846,4.5698,16.6626,13.637,8.6728,8.9213,7.3983,8.7251,8.6751,9.1305,3.4379,14.1981,18.0376,10.577,7.4585,8.096,3.6545,5.7927,9.2414,10.4114,5.1374,9.8083,9.3019,8.3063,9.4972,5.9142,7.5805,7.8327,10.4205,11.9724,-0.9376,7.2822,7.8596,4.9914,6.0943,2.231,4.5788,9.8496,8.9563,7.325,8.227,7.2787,5.5231,6.7369,7.1155,5.5987,3.0605,5.9917,8.1385,4.3219,8.961,5.1538,3.6475,3.0371,2.99,2.6035,4.0549,2.9021,5.4389,4.7324,1.2818,4.0231,3.6009,1.8761,5.3454,0.8959,6.8274,2.688,5.186,12.571,3.4555
202101,28.771,40.3282,25.717,27.9454,21.5925,17.2974,14.92,17.2843,17.2933,36.3022,13.7297,4.3263,9.5818,12.0426,12.4175,4.0946,6.8431,6.4639,8.6364,64.2887,16.4009,11.2859,8.5059,7.9194,4.88,22.1727,4.9784,8.2285,5.8753,16.948,11.2679,8.7347,4.2891,3.6533,3.69,3.7326,3.5797,2.0975,7.2656,6.7318,-1.586,3.8187,-0.3858,0.7542,6.5859,3.765,-0.0116,2.8631,2.688,5.1198,1.2554,5.8324,0.8257,4.0188,0.4495,2.7951,3.8432,0.7314,3.6105,10.8545,1.3217,3.3181,1.7702,4.7981,0.7277,4.1362,5.0321,-0.1303,3.6192,-5.0813,-1.2673,-0.2848,-1.644,1.7153,-2.5147,-0.7024,1.2335,2.5835,2.2363,-6.1954,-4.0497,1.9028,0.1525,-0.9816,-0.1637,2.0105,1.7038,-0.5873,8.5178,-0.4202,-2.5885,-2.411,0.9819,-2.3665,-2.2218,-4.438,1.0651,2.742,-1.315,-0.381
202102,4.8932,8.8038,21.5422,11.5615,22.5886,10.5757,9.9808,12.5594,10.4564,14.1754,11.0374,13.6179,7.8192,11.2452,3.2076,11.8233,8.788,12.0417,13.2065,17.3293,5.8715,8.6089,7.433,5.7808,10.298,11.9225,11.9611,13.5668,11.8295,7.9347,3.9529,3.438,8.9785,8.4104,7.0058,5.5752,11.0401,16.3343,12.6904,7.2358,7.5894,1.4057,8.3013,13.2018,7.6257,9.6924,8.4409,11.3668,17.0171,6.4875,2.6823,-1.5397,7.5795,3.6957,8.6964,6.5931,22.5232,9.3826,17.0059,8.6188,1.6514,4.6811,4.784,4.571,4.4165,10.3621,12.4384,11.395,15.1178,25.2248,3.4811,2.3277,4.0618,6.0532,8.8128,8.0322,12.1097,11.4209,8.8641,23.8821,2.6668,1.2855,1.4258,8.2196,4.1023,8.4476,10.9075,10.9163,11.9942,14.8194,1.7046,2.828,1.2329,3.8612,1.2237,15.855,4.6517,6.5897,15.3557,14.5731
202103,-0.4219,-6.6452,-5.42,-0.8521,-2.9742,-1.5569,3.8484,3.5016,1.8652,-0.4497,-4.5574,-3.4274,0.2686,-1.1774,1.4515,5.9324,6.0686,6.7163,5.497,12.3894,-5.5252,-1.3234,-0.3869,7.2527,1.1373,0.9462,6.5951,6.6951,10.0511,6.3227,-6.7821,-6.6181,2.2064,-1.6667,4.1602,7.2151,4.4111,4.0725,6.8799,10.2476,-3.5491,-1.9233,2.3246,2.3015,5.1185,8.371,7.1451,5.5897,5.8525,10.7192,-3.9192,-4.0684,1.4394,5.4082,3.5535,5.9814,4.5965,8.0811,7.4604,4.051,-5.275,0.8063,2.8461,5.286,5.5158,7.1525,8.0542,1.0582,6.8991,3.6501,-5.0532,1.6893,6.2648,4.173,5.0581,5.8077,5.8537,5.5782,9.3566,-1.1143,-0.7413,2.4756,6.5993,4.5649,8.4733,3.9613,8.3082,9.5696,8.9595,5.4605,2.0639,6.0833,4.7213,5.0967,10.8721,4.3351,8.0271,9.5934,4.7336,8.2941
202104,-5.4062,-5.6674,-4.6401,-6.1551,1.2956,-4.434,-1.2038,10.4739,-1.3752,-0.3002,-1.0299,-2.4642,-0.2185,-1.8443,1.3684,0.8802,0.0659,2.2283,0.0334,1.5355,4.7051,1.6327,-2.2601,3.0958,2.2683,-0.1969,2.1297,1.5796,1.5383,3.3743,1.7634,3.5139,2.7594,2.2371,3.8651,3.0741,-1.3377,1.2135,2.3464,0.9709,8.9639,1.622,1.849,2.1285,1.8939,4.9942,-2.2495,0.7112,3.5544,1.5319,2.6488,0.0355,3.4147,6.4647,3.4148,3.4504,2.807,5.3139,1.833,2.8404,1.9498,3.5824,3.0504,2.9575,1.6282,5.5947,5.5488,1.5855,7.0787,8.0066,5.619,3.4052,3.6275,3.6479,5.9615,7.4249,2.423,3.2413,6.548,-1.7093,4.8145,7.1044,3.2629,3.8828,5.4992,4.4512,5.5096,3.5489,5.2725,7.506,4.7675,4.316,3.8982,3.0919,4.1019,1.2974,3.9763,4.6673,3.9775,3.9484
202105,-4.9605,2.8275,6.873,9.5605,-3.7654,-0.2822,1.1299,4.7075,5.3632,5.8008,7.3338,-1.7492,-3.0956,2.1463,5.7435,2.3889,1.4333,2.2112,4.5741,16.4841,-1.6728,-1.7047,-2.8831,-1.2521,0.9872,2.7623,2.4585,3.4858,4.9723,6.8642,-4.9514,-1.5594,-0.875,1.0245,1.7783,0.258,3.5975,2.0666,5.6247,9.3573,-0.7291,-1.3637,-1.0909,-0.3474,2.2586,1.2613,2.6475,4.1435,7.0043,9.8371,-3.2783,-3.8388,-2.1237,-0.401,1.8059,-0.9556,0.0388,1.2016,3.3932,9.4084,-3.0441,-2.5906,-1.9083,-1.6281,-1.0304,2.6578,3.9597,1.0283,3.1232,-0.5537,-1.9349,-1.5225,1.1546,2.3681,1.8404,3.4656,4.0362,1.1823,3.6474,15.6181,-2.2063,-0.5425,-0.339,1.4593,1.521,1.779,-0.107,5.1073,5.4559,8.3965,-0.4539,1.5536,1.025,1.0574,1.7882,5.6154,4.0184,4.7868,9.2614,5.0062
202106,6.037,8.0359,12.9397,7.4636,6.6068,4.9516,2.5546,2.586,4.0142,9.8365,6.8478,5.2485,-2.2212,5.0959,-1.8461,3.6047,-2.4874,-1.1088,1.8264,4.916,-0.406,9.6992,3.6364,2.086,1.7629,3.4821,-2.0082,-3.6124,-1.1654,2.572,5.8889,6.6909,4.0616,2.8896,-1.8843,-2.0286,-1.1705,-0.2895,-3.2447,1.6385,5.4444,9.4153,1.8418,-0.9295,-3.0797,0.9021,-1.1946,-5.1004,-6.7041,-0.7907,4.0071,4.6563,1.9319,-0.9731,-3.5166,0.5032,-2.2947,-2.6058,-7.7852,-3.0549,8.0358,1.3982,-0.4072,0.4968,-1.4972,1.5831,-4.0465,-1.8621,-2.5312,6.4426,6.7899,3.0702,0.2591,-0.6969,-0.8875,-3.1971,-3.6292,-2.8495,-5.8602,-8.1145,5.7862,2.9681,0.1487,0.8952,-2.0513,-0.7221,4.3011,-5.3595,-2.3963,-6.759,6.0329,1.2167,2.1112,-0.9782,-2.1825,-0.6187,-2.5804,-3.9592,-2.4269,-7.4383
202107,-10.5362,-9.4433,-8.8715,-8.8119,-9.1348,-2.3217,-7.8935,-4.5035,-0.6738,-3.0383,-8.6949,-10.5072,-10.0358,-5.2854,-1.5458,-1.8023,-7.3088,-1.1454,-3.639,2.1488,-4.5591,-8.4837,-1.7094,-5.3988,-3.3886,-3.1702,-1.1133,-1.442,-5.2563,-11.1015,-12.151,-6.0951,-5.0697,-0.3411,-2.2706,0.6836,-2.3028,-6.1786,-3.1817,-8.9488,-3.5655,-0.8801,-6.1209,2.4557,-2.0537,-0.7919,-0.6314,-2.4637,-4.1316,-3.3308,-2.0909,-3.0251,-1.4287,-0.1353,-1.4469,-1.3236,1.0905,-4.5193,-3.7533,-7.4935,-3.8154,-1.0919,0.4734,-0.1855,0.1221,-0.3588,0.1363,2.0827,-4.9105,-5.2192,0.159,-0.0146,2.5396,2.8668,1.0054,-3.1734,3.8105,-0.8649,-4.8309,-2.9043,3.8691,1.4063,1.7917,-1.7324,0.8908,4.1096,-4.4582,-2.7264,0.5621,-1.3312,3.9538,2.9985,1.7695,-0.0116,1.2667,-0.9832,-1.9134,-1.4078,-2.7319,-1.9534
202108,0.273,2.4326,4.6165,5.6154,4.1798,2.7395,1.4896,2.6876,1.5054,2.8267,-0.0788,4.9209,5.4831,3.5501,1.4629,6.9985,3.0051,1.3502,3.9304,5.2164,1.4961,2.1974,2.0622,1.7131,0.2901,0.191,1.7042,1.4375,1.2252,4.846,-1.7679,3.2916,2.1028,1.8818,1.8938,2.0592,2.2253,0.5345,2.798,2.1709,1.6863,0.5024,5.3321,-0.7299,-0.9729,4.0745,-0.8813,5.0957,1.514,3.9197,1.8526,2.4685,-2.116,3.3113,0.7012,3.3278,2.0535,3.3206,2.5685,7.4881,-0.4754,5.6973,1.3772,2.2998,-0.5503,1.9323,2.0197,5.373,6.3666,3.35,3.9093,2.8166,-0.4876,2.5491,1.5332,3.9041,0.7447,4.0548,5.2871,3.7825,5.074,2.832,0.0563,2.5267,2.1357,2.7803,2.4778,3.457,3.436,10.9791,2.0202,2.2725,3.4639,0.3877,-1.3837,0.4672,-1.6802,-0.0512,3.8796,4.8471
202109,-6.8771,-11.1189,-3.398,-3.535,-5.6172,-5.075,-3.9221,-0.0641,-0.2404,1.4682,-5.0008,-3.0804,-5.8973,-3.7973,-4.3622,-1.1228,-1.2492,-0.1273,-0.2235,-1.2249,-6.5209,-4.1805,-4.5995,-4.009,-5.7794,-1.7363,-0.1528,0.3639,-0.309,9.1816,-2.3146,-7.4751,-2.7223,-4.9116,-4.8257,-2.9272,-1.3588,-2.1046,1.5161,10.9365,-8.3274,-1.3665,-2.5204,-3.3403,-2.0699,-5.9246,-4.6661,-8.6013,2.9095,-0.3723,-2.3777,-5.289,-6.2126,-3.0034,-1.9855,-1.9277,-4.2897,-2.1054,2.2254,7.4124,-4.9947,-2.0954,-2.1653,-6.298,2.6698,-2.7554,-4.3131,-4.1116,3.0909,3.3021,-5.9093,-4.0501,-4.7821,-6.0131,-3.5801,-3.3644,-6.7192,-3.0174,2.5002,-0.5815,-4.2233,-5.2955,-4.8172,0.3631,-3.2237,-6.4257,-3.1009,-2.3541,0.2181,0.2746,-5.7479,-5.2036,-5.3004,-6.9301,-4.2078,-3.909,0.4434,2.959,-0.2788,-0.4292
202110,-2.7809,-3.9544,-1.964,-3.4678,-2.0396,-2.0089,-2.549,0.4897,1.6949,3.2379,0.6201,2.5921,-1.4379,1.6161,3.3467,0.3812,2.65,2.303,3.9606,5.1589,4.3986,1.6584,0.0916,2.7343,1.9101,5.1687,4.8791,5.4442,3.1454,2.4836,0.7048,1.7052,-1.7581,9.4455,4.6995,4.4786,2.4262,2.2589,2.1165,4.0208,8.343,4.919,5.072,1.4464,4.7045,6.6775,4.8849,2.2664,3.3214,6.0678,3.1737,3.8544,4.4307,2.2727,3.0785,2.7525,3.2039,3.1433,3.4893,3.6645,5.5424,7.6192,5.5944,5.1271,4.5958,5.1344,2.5802,5.0174,6.2851,9.5804,2.9247,4.506,6.257,4.4339,5.2264,6.0623,3.7964,4.7136,4.0773,2.348,11.1574,7.608,5.7606,6.649,4.6749,3.1589,7.7197,4.9461,5.479,6.131,5.9856,6.2555,4.8224,5.1123,0.0814,3.3845,3.4039,7.8643,6.4709,3.7472
202111,-15.5716,-10.2881,-10.0661,-10.0399,-7.344,-5.2122,-7.405,-7.8148,-2.3405,-5.1859,-8.2759,-7.3957,-9.3489,-4.9559,-3.1641,-2.264,-4.6539,-2.7877,-1.9584,-3.7152,-9.0145,-16.8563,-8.376,-5.6889,-3.2004,-0.6028,-0.3578,-5.0073,-4.0355,-4.3881,6.8707,-9.5872,-8.4127,2.1331,0.4292,4.1637,-3.697,-1.0531,-5.0791,-1.0761,-6.4929,-7.3027,-3.1301,-2.1212,-1.6433,-1.9811,0.3518,-0.7971,-5.5106,-1.351,-9.5581,-9.3212,-0.9163,-2.8279,-3.5925,-2.2374,-3.3216,-6.0338,-4.2989,-3.2697,-12.4444,-9.6206,-4.2209,-1.0271,-3.9195,-3.7085,1.9188,-0.6454,-3.6081,-8.7387,-5.7192,-2.5519,-2.993,-1.0654,-0.819,-4.258,-2.9474,-2.1263,-4.1356,-6.9527,-1.2564,-1.7852,-1.5806,-6.3355,-4.2595,-1.6964,-6.4551,-2.2892,-5.5879,-8.5084,-2.6079,-3.0271,-4.1355,-3.0833,-5.2659,0.3744,-6.5686,-1.4883,-6.5162,-6.6462
202112,-10.3893,-9.88,-8.9685,-9.115,-7.0046,-2.7935,-1.9195,-3.2702,0.6526,1.2228,-11.5821,-6.443,-3.6547,2.9365,3.9663,3.741,4.7119,2.9443,2.6658,6.1826,-0.1346,-1.441,-1.2772,2.1368,3.9593,5.3965,7.8954,4.6713,4.2017,5.3188,-5.9687,-0.3637,0.5932,-0.3795,6.6507,5.2647,6.434,5.8357,4.9601,5.4348,-1.01,3.8147,4.7047,3.4934,5.32,3.8255,6.7757,2.9892,6.5685,3.7326,-2.7629,-0.6464,4.6695,6.4768,4.9167,4.9342,5.1193,2.9807,5.4817,3.5881,-1.1323,0.7847,5.3366,6.239,7.126,3.4955,9.2179,6.6466,1.8565,8.1635,0.5913,3.2029,7.0321,5.651,6.0057,4.2357,7.0054,3.6559,4.2477,4.0218,-0.7502,5.2139,8.0789,4.7469,5.8951,8.0335,3.8662,8.9043,4.8177,7.2775,1.9645,5.7541,4.598,8.4647,7.9372,9.3812,7.7938,6.3238,2.6413,0.5838
202201,-12.928,-13.2964,-14.4217,-13.8156,-12.6987,-8.6847,-8.674,-6.2656,-3.4687,-0.2101,-12.3959,-19.6071,-19.4843,-10.9243,-10.8074,-8.846,-4.1441,-0.8688,-1.9066,-1.6372,-21.4923,-17.3932,-14.0423,-12.056,-12.4138,-7.7657,-6.0173,-3.7194,-1.438,3.1514,-14.9652,-14.9799,-11.5785,-10.8084,-10.1275,-10.7226,-5.1877,-2.5022,1.1526,-1.5043,-11.8422,-12.3159,-9.0536,-10.3318,-7.6559,-7.8278,-4.2942,-2.8805,0.1809,4.2957,-17.3721,-13.8282,-12.3099,-7.6426,-6.566,-3.7056,-3.416,-2.4927,0.5626,5.6826,-15.6007,-13.2222,-5.5832,-9.0016,-5.6277,-1.896,-4.6572,-1.984,5.0308,8.9297,-13.4791,-10.8348,-8.3358,-0.381,-7.3987,-3.2693,-4.7714,0.1107,5.9355,3.069,-13.4328,-10.2677,-6.7199,-0.4196,-2.86,-3.002,0.4508,1.646,5.3878,2.3209,-10.7793,-6.4692,-7.4761,-4.0783,0.2064,-0.9716,4.374,4.5758,4.4747,9.0919
202202,-4.7752,-2.7493,-7.2507,-6.0643,-0.9309,-3.4492,-0.011,-2.0668,-0.9834,3.2831,-1.7645,6.9618,-0.4448,-0.8722,-0.5625,3.4677,1.261,-0.9288,1.0501,6.5254,-5.1507,-2.8798,-1.977,0.0185,0.7722,0.486,5.5372,0.1667,2.8732,6.3196,1.1612,1.8848,5.3489,-1.0251,0.7154,-1.0389,4.3204,1.1511,2.0011,0.8131,-2.24,-3.0459,0.4414,-1.2548,1.881,2.5199,0.4089,1.7422,2.3807,3.4588,1.2398,-2.6858,-3.0728,3.363,0.6226,3.1076,-2.513,-2.07,2.0337,7.2059,-2.4803,0.1237,2.1499,2.1728,5.5504,-0.7127,2.5091,2.3142,9.0377,5.3943,1.2878,-1.0732,-1.4027,1.6556,-5.1226,0.1324,4.2604,-0.2782,1.8288,1.6595,0.2883,-5.4053,-3.2014,1.638,-0.6536,-1.2219,1.8127,3.0962,-1.4375,3.5998,-3.5923,-3.1142,-3.1418,-0.4401,0.0664,4.8961,-2.1508,-2.4487,0.0478,-2.3833
202203,4.5789,4.5764,6.6061,3.6208,5.9579,2.3484,7.0027,5.5146,1.2394,2.8616,-3.4547,2.9745,2.5046,2.3979,-0.3561,-2.5018,-1.5962,-0.4126,-2.7202,4.882,1.8261,1.6241,1.7529,1.7734,0.0579,0.1689,0.7879,2.0073,-0.7301,6.5168,4.314,0.0438,9.3733,-1.0798,0.6163,1.4751,-0.6173,-0.1129,-3.737,3.3476,0.8612,0.3992,0.5785,1.0654,-2.3225,2.0384,0.7796,2.6658,-2.8881,3.3465,2.8236,-1.7575,1.095,-0.2936,4.0101,-2.8782,-0.3232,-1.4845,2.5116,12.1166,1.2371,-3.8124,-0.5006,-2.5531,7.6612,-1.609,2.677,-2.0307,2.3656,0.3093,0.3195,1.2475,1.1155,2.9438,-0.5846,4.3016,1.1648,0.4391,3.8977,-2.4186,0.7421,3.521,-0.4121,3.5363,-0.5685,2.6922,5.4375,5.552,2.1586,4.4255,1.6544,6.081,4.1534,3.1855,2.5116,2.9481,0.9454,1.7245,-4.5749,-5.0005
202204,-20.2174,-17.9156,-20.1946,-18.5685,-19.1023,-14.4841,-13.709,-12.3303,-4.2558,-5.9559,-11.0966,-20.6163,-18.6046,-12.2458,-12.6406,-7.4425,-7.0255,-8.1722,-7.8564,-4.8099,-16.7822,-20.2185,-16.761,-17.185,-6.6906,-7.8827,-6.6698,-5.1579,-7.0981,-2.0423,-20.907,-22.8898,-12.6986,-13.3532,-7.4208,-12.4522,-8.9395,-5.6319,-8.0786,-7.0256,-12.8833,-13.529,-9.7643,-6.8457,-9.157,-8.4929,-7.5337,-8.8622,-7.5905,-3.5521,-14.971,-12.8467,-9.9378,-6.1861,-5.8041,-4.4318,-3.6785,-11.1158,-8.2297,0.7724,-16.2109,-12.3545,-5.4636,-7.7922,-6.4676,-4.5082,-5.9708,-6.791,-8.8743,-2.5166,-13.0379,-8.2005,-8.0136,-8.7452,-3.4159,-6.5216,-3.2573,-6.4423,-6.73,-6.4489,-13.4592,-9.1696,-6.2226,-5.5023,-5.4055,-4.1496,-7.719,-2.637,-10.4285,-7.4807,-10.8341,-6.1313,-7.8112,-6.0989,-5.5168,-8.098,-3.8618,-6.2413,-6.2606,-8.4254
202205,-14.5492,-4.8722,-5.8983,-4.7789,-5.3648,-1.5167,-6.4447,-1.0527,-1.2517,-1.6687,-7.1559,-8.3302,-4.9933,-6.9711,-0.1358,0.2368,1.2798,3.81,3.3154,5.8593,-2.4271,-7.7987,-6.4217,-0.9965,-1.1389,1.6295,6.6946,4.3288,1.7229,8.0923,3.3239,-11.7583,-5.9737,-2.0122,2.6781,1.3499,4.6502,1.3359,4.9812,8.5,-7.2573,-5.1038,-3.8971,3.0735,3.0603,-0.0878,4.2839,2.8746,5.354,0.5602,-6.5352,-1.0711,0.8922,-0.2282,-1.4879,4.7315,5.5482,-2.221,4.1342,12.5083,-5.5668,-4.0651,2.3615,-2.3491,7.0205,0.9106,4.4048,0.1643,4.8893,17.7903,-3.2373,-2.3697,-0.408,3.0423,2,3.7628,1.8885,-1.1582,9.8828,-0.6856,-10.7334,-0.0814,3.2844,-0.6907,1.0442,5.1572,7.9359,6.4268,6.4944,-0.3432,-2.9883,-2.7395,-1.2328,2.3925,1.3037,1.3391,7.4773,5.8828,4.7135,6.5429
202206,1.4947,-2.854,-4.7095,-4.6236,-5.041,-3.9865,-6.88,-7.31,-4.4651,-9.675,-8.8778,-7.3239,6.9533,-0.6512,-5.9895,-3.2828,-3.9364,-9.8473,-8.1821,-13.0938,-1.15,-4.5114,0.7783,-4.0967,-1.3722,-9.1501,-6.5726,-7.3039,-10.9137,-14.1423,-0.3395,-4.053,-7.1892,-8.3817,-6.0729,-7.1852,-6.677,-5.6694,-11.4336,-13.2137,-2.2259,-2.7381,-3.9753,-4.9381,-8.7362,-7.3746,-10.165,-12.9299,-10.7841,-17.8345,-6.9889,-5.682,-8.7202,-5.9752,-6.5,-11.2423,-10.4501,-14.7258,-13.2424,-17.1963,-7.495,-4.3409,-8.8066,-12.366,-15.3223,-10.8611,-5.622,-9.6026,-8.4911,-16.1707,-6.7081,-8.7251,-8.2175,-8.7295,-7.6471,-9.2941,-12.3898,-11.8054,-13.4115,-13.3067,-7.2452,-7.2325,-8.35,-10.4075,-11.5765,-8.0342,-15.3252,-10.3069,-12.2977,-11.1346,-9.0635,-8.5215,-6.7733,-5.8655,-7.2941,-8.1323,-9.4626,-12.2066,-9.7887,-11.7128
